LAST,FIRST,STATE,PHONE,ID,EMAIL,GRADYEAR,YRSSINCEGRAD,GPA,PROGRAM,STUDIEDABROAD,STUDIEDIN,NEWSLETTER
Cherry,Meri,Mississippi,(769) 555-8141,168833,mcherry4@alumni.rouxacademy.com,2010,2,3.55,Animation,NO,n/a,NO
Turner,Heath,New York,(929) 555-7657,801688,hturner2@alumni.rouxacademy.com,2002,10,3.77,Graphic Design,NO,n/a,NO
Glass,Shaun,Utah,(435) 555-3230,627588,sglass2@alumni.rouxacademy.com,2007,5,2.5,Photography,NO,n/a,YES
Neal,Celina,Massachusetts,(781) 555-7706,77445,cneal2@alumni.rouxacademy.com,2005,7,2.85,Fine Art and Visual Culture,NO,n/a,YES
Fleming,Olene,Indiana,(574) 555-5378,887264,ofleming2@alumni.rouxacademy.com,2004,8,3.48,Fashion and Textile Design,YES,Argentina,NO
Pickett,Annemarie,New York,(716) 555-3302,260057,apickett2@alumni.rouxacademy.com,2000,12,2.13,Photography,NO,n/a,YES
Osborn,Sandy,Minnesota,(952) 555-5156,395378,sosborn@alumni.rouxacademy.com,2011,1,3.9,Graphic Design,NO,n/a,NO
Frank,Mee,Texas,(281) 555-8803,270596,mfrank4@alumni.rouxacademy.com,2010,2,2.67,Photography,NO,n/a,NO
Russo,Chung,Florida,(904) 555-0982,42857,crusso3@alumni.rouxacademy.com,2007,5,2.37,Fine Art and Visual Culture,NO,n/a,NO
Becker,Shakira,New York,(607) 555-3096,174779,sbecker@alumni.rouxacademy.com,2010,2,2.88,Photography,NO,n/a,YES
Mclean,Veronique,New Jersey,(551) 555-2093,97376,vmclean2@alumni.rouxacademy.com,2007,5,2.8,Graphic Design,YES,Brazil,YES
Buchanan,Alfredo,New Mexico,(505) 555-6616,72724,abuchanan6@alumni.rouxacademy.com,2007,5,2.73,Photography,NO,n/a,YES
Mccarty,Renae,Rhode Island,(401) 555-5907,424943,rmccarty4@alumni.rouxacademy.com,2011,1,3.56,Photography,NO,n/a,YES
Reilly,Malorie,Illinois,(331) 555-2175,606919,mreilly4@alumni.rouxacademy.com,2003,9,3.61,Photography,NO,n/a,YES
Wise,Angelica,Ohio,(614) 555-7532,593196,awise4@alumni.rouxacademy.com,2009,3,2.78,Animation,NO,n/a,NO
Cameron,Celeste,California,(916) 555-2589,55093,ccameron2@alumni.rouxacademy.com,2000,12,3.44,Graphic Design,NO,n/a,NO
Castillo,Anibal,Michigan,(734) 555-8605,373103,acastillo3@alumni.rouxacademy.com,2009,3,3.23,Photography,NO,n/a,YES
Kelley,Archie,Ohio,(937) 555-4982,452915,akelley2@alumni.rouxacademy.com,2005,7,3.4,Photography,NO,n/a,YES
Mcdowell,Evan,Oregon,(458) 555-2570,681157,emcdowell2@alumni.rouxacademy.com,2008,4,3.16,Fashion and Textile Design,NO,n/a,YES
Vinson,Audie,California,(619) 555-0194,578592,avinson@alumni.rouxacademy.com,2006,6,2.49,Animation,NO,n/a,NO
Reilly,Eve,Oklahoma,(580) 555-5510,442130,ereilly@alumni.rouxacademy.com,2000,12,3.17,Fashion and Textile Design,YES,Italy,YES
Tucker,Tennie,Massachusetts,(857) 555-1796,439601,ttucker@alumni.rouxacademy.com,2006,6,3.3,Photography,NO,n/a,NO
Hammond,Etta,Tennessee,(931) 555-5377,455638,ehammond3@alumni.rouxacademy.com,2004,8,3.39,Graphic Design,NO,n/a,YES
Mcmahon,Dorinda,Illinois,(872) 555-9521,233417,dmcmahon2@alumni.rouxacademy.com,2004,8,2.93,Photography,NO,n/a,NO
Hartman,Tova,New York,(917) 555-2473,466437,thartman2@alumni.rouxacademy.com,2007,5,3.92,Graphic Design,NO,n/a,YES
May,Sondra,Arkansas,(870) 555-6526,62630,smay@alumni.rouxacademy.com,2009,3,2.89,Fashion and Textile Design,NO,n/a,YES
Nichols,Desire,Washington,(206) 555-1590,212207,dnichols2@alumni.rouxacademy.com,2008,4,3.38,Fashion and Textile Design,NO,n/a,YES
Lee,Mae,Missouri,(417) 555-0495,5135,mlee2@alumni.rouxacademy.com,2000,12,2.29,Fashion and Textile Design,NO,n/a,YES
Black,Roselee,Texas,(806) 555-8602,936836,rblack@alumni.rouxacademy.com,2002,10,2.33,Animation,NO,n/a,NO
Pace,Laine,Oregon,(503) 555-1454,848401,lpace3@alumni.rouxacademy.com,2005,7,2.64,Animation,NO,n/a,YES
Prince,Daria,North Carolina,(336) 555-0686,703350,dprince@alumni.rouxacademy.com,2010,2,2.5,Animation,NO,n/a,YES
Stephenson,Kieth,California,(415) 555-5218,534000,kstephenson@alumni.rouxacademy.com,2008,4,2.38,Graphic Design,NO,n/a,YES
Douglas,Mikki,Pennsylvania,(484) 555-6567,864385,mdouglas3@alumni.rouxacademy.com,2002,10,2.51,Graphic Design,NO,n/a,YES
Espinoza,Cory,Texas,(469) 555-4873,436371,cespinoza2@alumni.rouxacademy.com,2009,3,2.88,Fashion and Textile Design,NO,n/a,NO
Griffin,Tyson,Wisconsin,(920) 555-2390,663033,tgriffin@alumni.rouxacademy.com,2002,10,2.77,Fine Art and Visual Culture,NO,n/a,NO
Obrien,Emmaline,Florida,(727) 555-7507,399841,eobrien@alumni.rouxacademy.com,2005,7,2.81,Photography,YES,Italy,YES
Burton,India,Pennsylvania,(267) 555-8069,195399,iburton@alumni.rouxacademy.com,2007,5,2.15,Animation,NO,n/a,YES
Ramsey,Vella,Florida,(941) 555-5180,350340,vramsey2@alumni.rouxacademy.com,2011,1,2.77,Photography,NO,n/a,YES
James,Mario,Florida,(904) 555-3177,85527,mjames3@alumni.rouxacademy.com,2011,1,3.9,Fashion and Textile Design,NO,n/a,YES
Hanson,Rosaria,Missouri,(636) 555-1666,427280,rhanson@alumni.rouxacademy.com,2008,4,2.24,Fashion and Textile Design,NO,n/a,YES
Delacruz,Chieko,Louisiana,(318) 555-8650,132551,cdelacruz@alumni.rouxacademy.com,2000,12,3.96,Photography,NO,n/a,YES
Ward,Daniela,Texas,(325) 555-6597,645455,dward3@alumni.rouxacademy.com,2007,5,2.5,Animation,NO,n/a,YES
Ellison,Bobby,Illinois,(773) 555-0248,274195,bellison@alumni.rouxacademy.com,2007,5,3.02,Graphic Design,NO,n/a,NO
Jordan,Palmira,Michigan,(947) 555-3952,238217,pjordan@alumni.rouxacademy.com,2002,10,3.22,Fashion and Textile Design,NO,n/a,YES
Moon,Kenny,Minnesota,(218) 555-4912,219024,kmoon@alumni.rouxacademy.com,2010,2,3.58,Photography,NO,n/a,NO
Lane,Michell,Tennessee,(865) 555-3820,236101,mlane2@alumni.rouxacademy.com,2009,3,3.94,Fashion and Textile Design,NO,n/a,YES
Ruiz,Augusta,New Mexico,(505) 555-5523,726590,aruiz3@alumni.rouxacademy.com,2002,10,3.63,Fashion and Textile Design,NO,n/a,YES
Rivers,Jacquline,California,(831) 555-6141,130315,jrivers2@alumni.rouxacademy.com,2004,8,2.66,Graphic Design,NO,n/a,NO
Owens,Shayne,California,(707) 555-3680,205983,sowens4@alumni.rouxacademy.com,2011,1,3.24,Photography,NO,n/a,NO
Key,Margareta,Pennsylvania,(610) 555-0690,339213,mkey5@alumni.rouxacademy.com,2004,8,3.52,Graphic Design,NO,n/a,YES
Bates,Luella,Texas,(325) 555-8216,320294,lbates3@alumni.rouxacademy.com,2004,8,3.15,Animation,NO,n/a,YES
Joyce,Tanisha,Oklahoma,(580) 555-4249,219590,tjoyce2@alumni.rouxacademy.com,2006,6,3.47,Fashion and Textile Design,NO,n/a,YES
Lamb,Henry,Wyoming,(307) 555-0452,445483,hlamb2@alumni.rouxacademy.com,2007,5,3.36,Fashion and Textile Design,NO,n/a,YES
Fuller,Emily,Tennessee,(731) 555-1283,743594,efuller@alumni.rouxacademy.com,2000,12,3.94,Fashion and Textile Design,NO,n/a,NO
Powers,John,Massachusetts,(339) 555-1140,864419,jpowers@alumni.rouxacademy.com,2010,2,3.49,Photography,NO,n/a,YES
Carter,Glynda,Connecticut,(203) 555-6293,212790,gcarter2@alumni.rouxacademy.com,2008,4,2.79,Fashion and Textile Design,NO,n/a,NO
Levy,Rico,California,(747) 555-2059,82418,rlevy2@alumni.rouxacademy.com,2005,7,3.04,Fashion and Textile Design,NO,n/a,YES
Galloway,Shela,Virginia,(540) 555-1780,956162,sgalloway4@alumni.rouxacademy.com,2002,10,2.02,Fine Art and Visual Culture,NO,n/a,NO
Beck,Greg,Maryland,(410) 555-7052,792538,gbeck@alumni.rouxacademy.com,2000,12,3.69,Animation,NO,n/a,NO
Wong,Omer,Nebraska,(308) 555-1183,679452,owong@alumni.rouxacademy.com,2001,11,2.5,Fashion and Textile Design,NO,n/a,YES
Jensen,Marry,California,(626) 555-2969,213114,mjensen2@alumni.rouxacademy.com,2002,10,2.11,Animation,NO,n/a,YES
Shaffer,Garnet,Illinois,(331) 555-5936,856791,gshaffer2@alumni.rouxacademy.com,2003,9,3.59,Graphic Design,NO,n/a,NO
Horn,Quiana,Wyoming,(307) 555-8965,543644,qhorn@alumni.rouxacademy.com,2005,7,3.47,Fine Art and Visual Culture,NO,n/a,YES
Peck,Cris,California,(323) 555-5277,22979,cpeck4@alumni.rouxacademy.com,2000,12,3.97,Graphic Design,NO,n/a,YES
Keller,Yadira,New York,(716) 555-7160,384365,ykeller@alumni.rouxacademy.com,2007,5,3,Photography,NO,n/a,NO
Quinn,Mitchel,Oklahoma,(580) 555-7638,110978,mquinn4@alumni.rouxacademy.com,2009,3,3.75,Fine Art and Visual Culture,NO,n/a,YES
Blackwell,Merrill,North Carolina,(980) 555-6175,189437,mblackwell3@alumni.rouxacademy.com,2011,1,2.73,Graphic Design,NO,n/a,NO
Mcneil,Lourie,North Carolina,(828) 555-4719,434613,lmcneil2@alumni.rouxacademy.com,2005,7,2.41,Photography,NO,n/a,YES
Carey,Matthew,New York,(585) 555-2752,781643,mcarey6@alumni.rouxacademy.com,2004,8,2.5,Photography,NO,n/a,YES
Harrington,April,Texas,(281) 555-4429,589233,aharrington@alumni.rouxacademy.com,2005,7,2.11,Photography,NO,n/a,YES
Coleman,Jaquelyn,Texas,(972) 555-4802,135903,jcoleman@alumni.rouxacademy.com,2007,5,2.9,Fine Art and Visual Culture,NO,n/a,NO
Burch,Kendrick,Maryland,(301) 555-0428,159625,kburch@alumni.rouxacademy.com,2001,11,2.65,Fashion and Textile Design,NO,n/a,YES
Stewart,Rubye,Virginia,(540) 555-1650,591223,rstewart@alumni.rouxacademy.com,2002,10,2.68,Photography,NO,n/a,YES
Patterson,Tennie,Pennsylvania,(215) 555-6786,913697,tpatterson3@alumni.rouxacademy.com,2005,7,3.71,Fashion and Textile Design,NO,n/a,NO
Watts,Carlos,Arkansas,(501) 555-9154,55342,cwatts4@alumni.rouxacademy.com,2004,8,2.76,Fashion and Textile Design,YES,India,NO
Hammond,Ardelia,California,(213) 555-6062,611134,ahammond2@alumni.rouxacademy.com,2000,12,3.89,Fashion and Textile Design,NO,n/a,YES
Holland,Cristina,Virginia,(571) 555-7687,563382,cholland2@alumni.rouxacademy.com,2004,8,2.1,Graphic Design,NO,n/a,NO
Fowler,Rosana,California,(707) 555-3172,944293,rfowler2@alumni.rouxacademy.com,2004,8,3.22,Fashion and Textile Design,YES,Brazil,YES
Berg,Bernarda,North Carolina,(336) 555-1347,371471,bberg2@alumni.rouxacademy.com,2008,4,2,Graphic Design,NO,n/a,NO
Shields,Berneice,Virginia,(757) 555-5517,907662,bshields@alumni.rouxacademy.com,2008,4,2.44,Fine Art and Visual Culture,YES,Italy,YES
Powell,Tomasa,Florida,(904) 555-2962,882259,tpowell@alumni.rouxacademy.com,2005,7,2.64,Graphic Design,NO,n/a,NO
Allison,Albert,California,(747) 555-9409,595792,aallison2@alumni.rouxacademy.com,2001,11,3.09,Fashion and Textile Design,NO,n/a,NO
Tucker,Emmy,Michigan,(248) 555-1024,536921,etucker3@alumni.rouxacademy.com,2010,2,2.76,Fine Art and Visual Culture,NO,n/a,NO
Dickerson,Eleonor,Massachusetts,(857) 555-7707,221594,edickerson2@alumni.rouxacademy.com,2010,2,2.37,Photography,NO,n/a,NO
Little,Londa,Maryland,(410) 555-8150,936651,llittle3@alumni.rouxacademy.com,2008,4,2.59,Animation,YES,Argentina,YES
Calhoun,Reynalda,Wisconsin,(262) 555-7711,354004,rcalhoun4@alumni.rouxacademy.com,2005,7,2.62,Photography,NO,n/a,NO
Mcguire,Na,Florida,(754) 555-3594,744197,nmcguire@alumni.rouxacademy.com,2006,6,2.14,Graphic Design,NO,n/a,NO
Shepard,Retha,New York,(917) 555-3862,697012,rshepard@alumni.rouxacademy.com,2010,2,3.89,Graphic Design,NO,n/a,YES
Harding,Basilia,California,(650) 555-9022,622402,bharding@alumni.rouxacademy.com,2007,5,2.31,Graphic Design,NO,n/a,YES
Weaver,Keven,New Jersey,(609) 555-8862,361178,kweaver2@alumni.rouxacademy.com,2004,8,2.46,Fine Art and Visual Culture,NO,n/a,YES
Mcbride,Lamar,Illinois,(331) 555-1950,821802,lmcbride@alumni.rouxacademy.com,2011,1,2.3,Graphic Design,NO,n/a,YES
Wiggins,Phil,California,(559) 555-3774,492472,pwiggins@alumni.rouxacademy.com,2010,2,2.82,Animation,NO,n/a,NO
Berger,Duncan,Illinois,(847) 555-5750,524392,dberger@alumni.rouxacademy.com,2000,12,2.65,Animation,NO,n/a,YES
Pollard,Valda,Oregon,(971) 555-8755,310346,vpollard@alumni.rouxacademy.com,2003,9,2.64,Animation,NO,n/a,NO
Fitzpatrick,Garry,Massachusetts,(978) 555-3303,122915,gfitzpatrick2@alumni.rouxacademy.com,2009,3,2.27,Graphic Design,NO,n/a,NO
Phillips,Hugo,Georgia,(770) 555-9696,854682,hphillips2@alumni.rouxacademy.com,2002,10,2.41,Animation,NO,n/a,NO
Stephens,Elvera,Louisiana,(225) 555-6557,777776,estephens@alumni.rouxacademy.com,2005,7,3.98,Graphic Design,NO,n/a,NO
Dillard,Jacelyn,New Hampshire,(603) 555-2186,638666,jdillard4@alumni.rouxacademy.com,2001,11,3.97,Animation,YES,France,YES
Cooper,France,Wisconsin,(534) 555-9272,31016,fcooper2@alumni.rouxacademy.com,2002,10,2.35,Fine Art and Visual Culture,NO,n/a,YES
Austin,Fransisca,Texas,(254) 555-5209,319894,faustin@alumni.rouxacademy.com,2011,1,2.63,Fashion and Textile Design,NO,n/a,NO
Giles,Larisa,Texas,(512) 555-4364,434414,lgiles@alumni.rouxacademy.com,2010,2,2.28,Graphic Design,NO,n/a,YES
George,Lorina,Oklahoma,(405) 555-1735,40747,lgeorge2@alumni.rouxacademy.com,2001,11,2.66,Photography,NO,n/a,NO
Petersen,Camie,Georgia,(478) 555-0380,350509,cpetersen2@alumni.rouxacademy.com,2004,8,3.34,Animation,YES,Lebanon,NO
Booker,Lorie,Virginia,(540) 555-7440,82055,lbooker5@alumni.rouxacademy.com,2009,3,2.12,Photography,NO,n/a,YES
Dillard,Bari,Iowa,(641) 555-7745,869242,bdillard@alumni.rouxacademy.com,2003,9,2.72,Animation,YES,Japan,NO
Hahn,Joanie,Minnesota,(763) 555-4983,687407,jhahn@alumni.rouxacademy.com,2002,10,2.54,Photography,NO,n/a,YES
Ayers,George,Washington,(360) 555-5064,746930,gayers@alumni.rouxacademy.com,2006,6,2.81,Fine Art and Visual Culture,NO,n/a,YES
Butler,Sherley,Florida,(772) 555-7012,904181,sbutler@alumni.rouxacademy.com,2000,12,2.6,Graphic Design,YES,Argentina,NO
Cummings,Anitra,Illinois,(773) 555-1949,921810,acummings@alumni.rouxacademy.com,2008,4,3.34,Photography,NO,n/a,YES
Sexton,King,Texas,(915) 555-9890,417169,ksexton2@alumni.rouxacademy.com,2002,10,3.58,Animation,NO,n/a,NO
Chavez,Estella,Washington D.C.,(202) 555-1098,272446,echavez@alumni.rouxacademy.com,2011,1,3.33,Fashion and Textile Design,NO,n/a,YES
Fowler,Janette,Washington,(206) 555-0631,905663,jfowler3@alumni.rouxacademy.com,2005,7,3.33,Photography,NO,n/a,NO
Brennan,Shan,Nebraska,(308) 555-6864,604989,sbrennan3@alumni.rouxacademy.com,2006,6,3.9,Animation,NO,n/a,YES
Webster,Deborah,Maine,(207) 555-2421,523343,dwebster@alumni.rouxacademy.com,2010,2,2.8,Graphic Design,NO,n/a,YES
Mooney,Isabella,Nebraska,(531) 555-7309,201647,imooney@alumni.rouxacademy.com,2001,11,2.47,Animation,NO,n/a,NO
Conner,Tracy,Oklahoma,(405) 555-9919,938446,tconner3@alumni.rouxacademy.com,2007,5,2.67,Fine Art and Visual Culture,NO,n/a,YES
Hooper,Agustin,Oregon,(503) 555-4341,752447,ahooper4@alumni.rouxacademy.com,2008,4,3.89,Animation,NO,n/a,YES
Odonnell,Arnoldo,Georgia,(912) 555-7727,501351,aodonnell@alumni.rouxacademy.com,2004,8,3.76,Fashion and Textile Design,NO,n/a,YES
Kirby,Kit,New Jersey,(856) 555-7842,147564,kkirby@alumni.rouxacademy.com,2004,8,2.09,Fashion and Textile Design,NO,n/a,NO
Myers,Robbie,South Carolina,(864) 555-9571,721425,rmyers4@alumni.rouxacademy.com,2006,6,3.74,Graphic Design,NO,n/a,NO
Mathews,Hipolito,New York,(716) 555-8796,763134,hmathews@alumni.rouxacademy.com,2005,7,3.31,Fine Art and Visual Culture,NO,n/a,YES
Hickman,Shayla,Florida,(850) 555-8597,23482,shickman3@alumni.rouxacademy.com,2009,3,3.89,Fine Art and Visual Culture,NO,n/a,YES
Frye,Irmgard,Wisconsin,(414) 555-1248,247215,ifrye2@alumni.rouxacademy.com,2011,1,2.39,Fine Art and Visual Culture,YES,Russia,YES
Browning,Yuko,Arizona,(623) 555-3551,669151,ybrowning@alumni.rouxacademy.com,2004,8,3.83,Graphic Design,NO,n/a,YES
Levy,Kandace,Pennsylvania,(412) 555-8949,883495,klevy@alumni.rouxacademy.com,2007,5,3.32,Fine Art and Visual Culture,NO,n/a,NO
Calderon,Pearlene,Michigan,(586) 555-2939,281664,pcalderon@alumni.rouxacademy.com,2011,1,3.69,Fine Art and Visual Culture,NO,n/a,NO
Mcdaniel,Anastasia,South Carolina,(803) 555-8996,890017,amcdaniel4@alumni.rouxacademy.com,2004,8,2.03,Photography,NO,n/a,YES
Cleveland,Jani,South Carolina,(843) 555-3057,413681,jcleveland5@alumni.rouxacademy.com,2008,4,2.05,Graphic Design,NO,n/a,NO
Ashley,Mitchel,Iowa,(641) 555-9056,168530,mashley@alumni.rouxacademy.com,2011,1,3.6,Graphic Design,NO,n/a,NO
Austin,Torie,Missouri,(660) 555-1342,866156,taustin6@alumni.rouxacademy.com,2003,9,2.83,Fine Art and Visual Culture,NO,n/a,YES
Allison,Tenisha,Pennsylvania,(570) 555-6269,235218,tallison4@alumni.rouxacademy.com,2003,9,3.46,Fine Art and Visual Culture,NO,n/a,NO
Frazier,Vivan,West Virginia,(304) 555-7874,771325,vfrazier@alumni.rouxacademy.com,2001,11,3.6,Photography,NO,n/a,YES
Farley,Lindy,Maryland,(443) 555-1458,802468,lfarley2@alumni.rouxacademy.com,2004,8,3.04,Fine Art and Visual Culture,NO,n/a,YES
Glover,Kati,Nevada,(775) 555-9172,840169,kglover2@alumni.rouxacademy.com,2007,5,3.85,Graphic Design,NO,n/a,YES
Holloway,Brian,Illinois,(309) 555-9863,114534,bholloway2@alumni.rouxacademy.com,2008,4,3.72,Fashion and Textile Design,YES,Poland,NO
Copeland,Margarita,Texas,(409) 555-9886,894678,mcopeland@alumni.rouxacademy.com,2003,9,3.89,Graphic Design,NO,n/a,NO
Sexton,Antonina,Oklahoma,(918) 555-4228,225712,asexton3@alumni.rouxacademy.com,2006,6,3.9,Graphic Design,NO,n/a,NO
Patrick,Lue,Virginia,(540) 555-5865,971133,lpatrick2@alumni.rouxacademy.com,2000,12,2.5,Animation,NO,n/a,YES
Sampson,Vanna,Maine,(207) 555-1350,450049,vsampson@alumni.rouxacademy.com,2010,2,2.19,Fashion and Textile Design,NO,n/a,NO
Hobbs,Darren,Alabama,(251) 555-7929,360140,dhobbs2@alumni.rouxacademy.com,2003,9,3.28,Fine Art and Visual Culture,NO,n/a,YES
Davidson,Octavio,Virginia,(571) 555-7472,246126,odavidson2@alumni.rouxacademy.com,2001,11,2.92,Animation,NO,n/a,NO
Larsen,Luigi,California,(408) 555-1761,506632,llarsen3@alumni.rouxacademy.com,2005,7,2.1,Fashion and Textile Design,NO,n/a,YES
Bray,Georgette,Kansas,(620) 555-5718,765488,gbray@alumni.rouxacademy.com,2002,10,3.49,Animation,NO,n/a,YES
Walsh,Jack,Wisconsin,(715) 555-8627,811041,jwalsh3@alumni.rouxacademy.com,2007,5,3.64,Fashion and Textile Design,NO,n/a,YES
Nunez,Randy,Alabama,(251) 555-8287,122167,rnunez@alumni.rouxacademy.com,2001,11,2.36,Fine Art and Visual Culture,NO,n/a,YES
Porter,Delila,Texas,(936) 555-5873,317410,dporter3@alumni.rouxacademy.com,2007,5,3.25,Graphic Design,NO,n/a,YES
Bernard,Twanda,Iowa,(563) 555-4668,323697,tbernard3@alumni.rouxacademy.com,2000,12,2.88,Fashion and Textile Design,NO,n/a,NO
Brock,Carisa,Arkansas,(479) 555-5922,50075,cbrock5@alumni.rouxacademy.com,2001,11,2.1,Animation,NO,n/a,YES
Grant,Anibal,California,(805) 555-5233,472963,agrant4@alumni.rouxacademy.com,2002,10,3.91,Fine Art and Visual Culture,NO,n/a,NO
Jenkins,Eliza,Kansas,(785) 555-4588,985604,ejenkins@alumni.rouxacademy.com,2003,9,3.96,Fine Art and Visual Culture,NO,n/a,YES
Morin,Merideth,Kentucky,(859) 555-0121,616823,mmorin3@alumni.rouxacademy.com,2000,12,3.36,Fine Art and Visual Culture,NO,n/a,YES
Solis,Monroe,South Carolina,(864) 555-2574,593235,msolis2@alumni.rouxacademy.com,2010,2,3.06,Fine Art and Visual Culture,NO,n/a,NO
Mathews,Vilma,Indiana,(765) 555-4203,728339,vmathews@alumni.rouxacademy.com,2001,11,2.21,Photography,NO,n/a,YES
Padilla,Bo,Kentucky,(606) 555-8254,805223,bpadilla3@alumni.rouxacademy.com,2005,7,3.93,Fine Art and Visual Culture,NO,n/a,YES
Short,Georgetta,Texas,(940) 555-4032,514585,gshort2@alumni.rouxacademy.com,2005,7,2.31,Animation,NO,n/a,NO
Decker,Ricardo,Illinois,(872) 555-6581,85544,rdecker3@alumni.rouxacademy.com,2011,1,2.5,Photography,NO,n/a,YES
Terry,Lacie,Missouri,(417) 555-1493,90071,lterry3@alumni.rouxacademy.com,2005,7,2.73,Fashion and Textile Design,NO,n/a,NO
Mcfadden,Joye,Nevada,(702) 555-2766,920198,jmcfadden@alumni.rouxacademy.com,2009,3,3.36,Animation,NO,n/a,YES
Rich,Shizuko,Washington,(206) 555-6766,756819,srich2@alumni.rouxacademy.com,2000,12,2.02,Photography,NO,n/a,NO
Irwin,Merilyn,Wisconsin,(262) 555-2787,377398,mirwin3@alumni.rouxacademy.com,2003,9,3.28,Fashion and Textile Design,YES,Brazil,YES
Banks,Tod,Iowa,(712) 555-9742,671848,tbanks@alumni.rouxacademy.com,2006,6,2.67,Animation,NO,n/a,NO
Mack,Lance,California,(408) 555-8652,890424,lmack3@alumni.rouxacademy.com,2000,12,2.89,Fine Art and Visual Culture,NO,n/a,NO
Baker,Lucienne,New York,(914) 555-3060,916436,lbaker@alumni.rouxacademy.com,2008,4,3.43,Photography,NO,n/a,NO
Mcclure,Dennis,Georgia,(678) 555-3731,430062,dmcclure4@alumni.rouxacademy.com,2005,7,3.45,Photography,NO,n/a,NO
Nash,Sung,Nevada,(775) 555-0687,605571,snash3@alumni.rouxacademy.com,2007,5,3.07,Photography,NO,n/a,NO
Gilliam,Jesusa,Indiana,(260) 555-2836,899682,jgilliam3@alumni.rouxacademy.com,2011,1,2.93,Graphic Design,NO,n/a,NO
Dejesus,Rosamond,Alabama,(205) 555-2192,53574,rdejesus3@alumni.rouxacademy.com,2004,8,2.06,Photography,NO,n/a,NO
Grant,Rickie,Minnesota,(612) 555-2665,662398,rgrant2@alumni.rouxacademy.com,2010,2,3.22,Fashion and Textile Design,NO,n/a,NO
Leonard,Tiffany,Texas,(936) 555-3358,172149,tleonard@alumni.rouxacademy.com,2006,6,2.8,Photography,NO,n/a,YES
Reyes,Leslee,California,(310) 555-2756,858214,lreyes2@alumni.rouxacademy.com,2011,1,3.24,Fine Art and Visual Culture,YES,Japan,NO
Sykes,Marvin,Virginia,(434) 555-7523,994410,msykes2@alumni.rouxacademy.com,2004,8,2.37,Fashion and Textile Design,NO,n/a,NO
Perez,Rene,Alabama,(251) 555-5868,802109,rperez@alumni.rouxacademy.com,2009,3,3.02,Animation,YES,Italy,NO
Padilla,Heriberto,Michigan,(906) 555-4228,141000,hpadilla@alumni.rouxacademy.com,2011,1,3.34,Fine Art and Visual Culture,NO,n/a,NO
Ayers,Doloris,Florida,(305) 555-3255,58176,dayers4@alumni.rouxacademy.com,2007,5,2.84,Fashion and Textile Design,NO,n/a,YES
Hensley,Markita,California,(707) 555-9137,107961,mhensley2@alumni.rouxacademy.com,2009,3,2.55,Fashion and Textile Design,NO,n/a,NO
Hoffman,Lakeisha,Connecticut,(860) 555-2800,644414,lhoffman3@alumni.rouxacademy.com,2000,12,3.61,Photography,NO,n/a,YES
Le,Sima,Michigan,(734) 555-0786,25039,sle@alumni.rouxacademy.com,2000,12,3.57,Fine Art and Visual Culture,NO,n/a,YES
Byers,Sabine,Missouri,(417) 555-3290,615069,sbyers@alumni.rouxacademy.com,2002,10,2.85,Fine Art and Visual Culture,YES,Canada,NO
Shaffer,Karisa,New York,(212) 555-2033,132479,kshaffer@alumni.rouxacademy.com,2007,5,3.88,Fine Art and Visual Culture,NO,n/a,NO
Conner,Sandra,Ohio,(330) 555-9219,248012,sconner2@alumni.rouxacademy.com,2001,11,3.64,Photography,NO,n/a,NO
Tyler,Coletta,Oklahoma,(918) 555-0588,506173,ctyler@alumni.rouxacademy.com,2004,8,3.44,Fashion and Textile Design,NO,n/a,NO
Kline,Liza,Massachusetts,(857) 555-1116,556796,lkline2@alumni.rouxacademy.com,2005,7,2.78,Fashion and Textile Design,NO,n/a,YES
Peters,Lorriane,Ohio,(513) 555-4744,316501,lpeters2@alumni.rouxacademy.com,2008,4,2.09,Graphic Design,NO,n/a,YES
Schroeder,Christoper,Arizona,(480) 555-8155,89572,cschroeder4@alumni.rouxacademy.com,2000,12,2.66,Graphic Design,NO,n/a,YES
